runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,csm_avg,cem_scm,cem_avg,onenn,tmle1,tmle2,aipw1,aipw2
65,3,28,0,-1.9339172202892554,0.12013997404292809,-0.4767625590463638,0.8341839067155745,0.5668467103030881,0.3742308733426256,-1.7442263911555775,0.2086681973663218,1.3494132853720142,1.3776842662300428,1.5941454374843245,0.8816613703288123,-1.2247546669019695,0.3761102214736783,0.6087362738506481,-0.9153455575469911
63,3,18,0,-1.0204074640035774,-0.7034244434419312,-0.175073562549108,-0.001782708920416672,0.3972624378361118,-0.39546164216045554,-0.9713985848105695,-0.6328224855275089,-0.012206508980463937,0.5563765215126848,0.2115757817588544,1.0105847992007009,-0.9415186700657358,0.23354877775368693,-0.897028238410222,0.026856237662093007
66,2,23,0,-3.495716448492969,-3.714730345396596,-0.16387274056407897,0.7022566762439097,0.4400250424635855,0.16275124725515244,-2.7904437600210574,-0.7962297006670909,0.0777817637054703,-0.5734062979847474,-0.5379066544087721,0.9818317740675333,-3.961552053076214,-0.3970667011155002,-3.451362451827788,-2.403005835398783
67,7,27,0,-1.9046125032002088,-0.9897358103898064,-0.22225720104207713,0.28130511175917267,0.19052178091908656,-0.6084000297579539,-1.4141308495234153,-0.010209292395464864,0.31421885203171485,-0.6426480377132409,-0.8131489927632258,1.401526374975262,-0.6784646770939805,0.285518244149223,-0.5456146813121759,0.10433277342163179
71,4,24,0,-2.9359299857637335,-1.39682892613844,-1.4756812676415647,-2.21199338998947,0.6883783026021019,-1.4411871175283206,-2.234309317845275,-0.19334563115098735,2.138773996771236,1.9200029137927181,1.626300944906244,3.0321220542120164,-3.770246263871699,-1.1172388662749684,-2.03744047875436,0.020422073402538723
69,6,28,0,0.2825870748000847,-0.18280377018088512,-0.5935702474396454,-0.5635744496309777,0.07181381651831625,-0.31684597055378294,-0.19375345468140548,0.836762877820032,1.1021744336497887,-0.03835112421386233,-0.0699131411424947,2.0412726111611113,-0.09533333961901122,-0.23988088955574996,0.19789652590288856,0.6523369382149158
68,2,16,0,-2.3671547374757953,-2.803549141309121,-0.36899283012496653,-0.08733508218989929,0.1945032628958151,-0.29837881208041406,-3.4230330618605223,0.43696919473099083,1.0186351124840023,0.8975333313557634,0.570204200599258,1.083408996488243,-4.167440823821167,-1.2930304272157922,-2.5557662641963104,-1.8634873765834676
70,1,31,0,0.26128832121471035,-0.40279230628924356,-0.6690811133973638,-0.33912761402930836,0.23213317031150463,-0.17275456214467777,-0.08436333593672529,0.735509631710066,1.053190142600843,0.10326952692420299,0.2634600305474062,0.9915869160142758,-1.1165825496730537,-0.04088323127735937,-0.013717706330917184,0.08278719013989946
73,4,27,0,-0.32188935554371945,1.1167623781017726,0.3801931561775449,1.2204448380855237,-0.3632079872111863,0.7387232943772997,-0.0941058199860807,0.07335721489579239,0.8934849165720449,-0.9822519827410017,-1.070832262382714,0.3490721422372429,0.8660865020335611,0.0756971611867125,1.069853488786808,0.19191153795214824
72,3,25,0,-1.0949893858157784,1.4885649518248503,-0.02264844909326058,0.823424308841694,0.30814785143090273,0.6033586348701174,0.43689658800717357,1.1557225504983295,1.8733626207180514,-1.4533009459662118,-1.5685199941887011,1.432138114114939,2.0489464290899595,0.9558323895792812,1.9605720142885616,0.39004017664552365
76,6,33,0,0.3714824316695964,-0.5026979505587841,-0.8500041037413073,-0.4496219744278401,0.3474398818928896,-0.8285896190527149,-0.8106439124097422,0.7456971678526392,1.6844873911224765,0.22306323391123506,0.18225796378270243,2.8673410156011476,-0.8356440975905545,0.30362465200945005,-0.09272159279251907,-1.1228555567081626
75,6,27,0,2.1382785184669553,0.8728925750797689,-0.7338549452112915,-0.7156963020707373,0.5145113701005594,-1.7607682500646362,-0.7997880134823561,-0.1479928521989784,1.064619335162602,1.074716623867002,0.8433246295445809,1.8572730669851278,-0.6427909153281071,-0.18209957419345837,1.3204723925464428,0.6413142389819891
74,2,29,0,2.2701443295394377,1.9082860836081563,0.08722302480228983,0.1318369946170034,0.2620818688771307,0.014628852651171087,0.7296820544304099,1.0791021449394123,2.697292833935509,-0.5427867894558398,-0.5227495316966602,1.6019086638635178,2.237527539458411,-0.35636399366947447,2.5388671576985837,0.5248305810108568
77,2,28,0,2.193754034679852,2.291601348057041,-0.2594020348251096,0.061682763457457906,0.19755177013371714,1.244782422928644,1.6394897198762681,1.627165990348721,2.1739744246689225,1.0905557640470809,0.8505948206988467,2.732658764327713,2.6184494197387704,0.8178089937435871,2.4925973188982145,0.6323107457444893
78,8,29,0,2.857746096846566,2.29927560959295,-0.08407347394835796,0.2545092610356709,0.7201055509581967,0.5810943651307401,1.4126863075534697,2.055691947890944,3.5329442883623807,0.2889203187644025,0.7354113003791825,2.1853545252403253,2.2645533817660484,0.6951423488279017,3.0472138301833454,1.4619957066336282
80,5,27,0,-3.104721877190035,-2.1291121782500335,-0.7622072410025895,-0.3852888078348149,-0.38365880831343974,-0.4842364792399074,-2.316324183576569,-1.4271835733947045,-1.3048873704859538,0.21428329047960215,0.5934082440401731,-1.1557977801442298,-2.216306637432131,-0.4172609778688369,-2.268066476463924,-0.8531948086204078
81,4,25,0,0.8086409262694314,-0.663269849120173,0.6554067229375313,0.3880296501927518,-0.522762991422302,1.1093860867731653,-1.1010713250161945,0.6490084441101196,2.1111021151800937,0.22792920283425655,0.47128562271824315,1.290802360060285,-1.0293332470580117,-1.234247383140716,0.5346181614201068,-0.9201761285509195
79,6,26,0,0.6256292579317684,1.605897409639815,0.032540786805485666,0.2547287778549816,0.42805349856215424,0.5407122045620776,1.1775746023913989,0.7856214059667135,1.656716853492246,1.1308871068340518,1.1028434652191927,1.4949085024317208,1.115680593997996,0.21930289165821415,1.5105987172496145,0.6319700815134273
