runid,ninf,ninf_cem,true_ATT,diff,bal1,bal2,or_lm,or_bart,ps_lm,ps_bart,csm_scm,cem_avg,onenn,tmle1,aipw1
1,6,0,0,-0.16050281227177088,0.5772910412929129,-0.10400603792318464,0.6438813969072925,-3.517058625698732,-1.0302375796427938,-3.7371665801753853,0.7368307702593997,1.131854445246974,2.6181666055593587,0.43311283630122943,0.27330965678773794
2,3,0,0,0.3432695901420493,-0.8808061461343257,-0.48258300291416667,0.44021429369851345,-3.4983644972654138,0.2799139375513171,-4.226234497182007,-0.5644123769318998,-0.8889017211416288,0.4265801327989349,-2.0296681027921246,-0.2845563184554885
3,5,0,0,0.954585315048762,0.528005370517822,-0.6948303921393784,-0.4199930003799841,-0.15268469050658437,-0.15369550442255697,-0.32614308094091893,0.8310594692059894,-0.33596903515421683,2.250083905445738,0.5683538091781103,0.9413270757346243
4,0,0,0,-1.1336382242222225,0.06740977989155272,-0.14141680461847894,-0.016545741486496013,-3.1600245389004513,-0.3590936062016228,-2.5059530480029597,0.8688996264326132,0.3680088828410266,2.101640072369025,-0.3842844600746792,0.4282506747257196
5,2,0,0,2.573804348698326,1.7489098202760909,0.2841697258896687,0.35599704574790625,-0.5960163224203223,0.07516470991201096,-0.27502544898352,1.417112507808291,0.06529570536312823,2.456520259497543,2.132740903963914,2.8353024578134987
6,3,0,0,-0.6459248990658404,0.08447213094239547,0.03473191611658599,0.3119554702825309,-0.5458892855916151,0.21451584135356505,-1.0035735411848172,0.7566078803076612,0.4547350455997652,1.5417410112408954,0.1488337751292723,0.2397145866684487
7,5,0,0,3.0551738924784937,0.36534036630822087,-0.7174308854816971,-0.3264215903556104,0.3310488060615087,-0.9093522925278243,-0.058553077133279174,0.2195440193229068,0.8842252913300293,0.8814150598045778,0.1745805397460414,0.7700572937935549
8,4,0,0,-0.7891712892880012,-0.5464028571835042,-0.39622396768496504,0.14634777607333568,-3.0042732055885826,-0.27052895870100446,-2.7601578848004635,0.49649856937769243,0.4136150601298496,1.0388894624210376,-0.44820644067756765,-0.2882614092458023
9,3,0,0,0.4385847456353851,-2.011995440849125,-0.10840374042052225,-0.07265891434445501,-1.9179785642540117,-0.17012513319985523,-3.0888838112479284,1.8326874851675283,1.4344791166937862,2.818413040015365,-2.6487969473019417,-0.7230907991737606
10,2,0,0,3.0268299374181806,2.595464790038358,-0.34261304885026433,-0.18669951403172766,-0.5251952639182748,-0.3314043973302674,-0.6398198046499939,1.9549583212407544,1.3632514228718637,2.251009543968266,1.3591997820440829,3.244506969581465
11,4,0,0,0.36838083864723004,1.088180392728721,0.0024776072724153053,0.1758923448647292,-0.4162271486113575,-0.9379157081757619,-0.24264662871718556,-0.0865373267209435,-1.9480566978140228,0.30826368896671763,0.9829648455951088,1.1579326272008
12,6,0,0,0.9519765550280122,-1.200707296212891,-0.16422773785119027,0.07551686831705987,-6.220168203885744,0.43329538458908967,-8.636032479695267,0.18533117068577276,0.1251273560260926,0.7815102665469604,-2.585111889337187,-0.6555238146038324
13,2,0,0,-2.1973262836834175,-2.477775711021705,-1.210835628570826,-0.5486585849368427,-4.533799937724569,0.13240080254345088,-3.1199617851019275,-1.3205079009348584,0.24394143232061705,-0.7895413886435634,-3.615060550824501,-2.1902606039981443
14,5,0,0,-0.33136155070279827,0.09220103190800888,-0.4285628653274234,-0.2968822265546876,-1.8885181409591916,-0.9679832157282622,-2.182056673192905,-0.4084667384048437,-0.5193300400129104,0.44361804965823115,-0.21197036484318982,-0.01317248116026686
15,4,0,0,-1.7670567034346298,-0.9375715640827025,-0.8907494880309219,-0.4540707731080244,-4.552655140328912,-1.1024714330502388,-4.2041978694452675,1.6722259351130986,-0.2775561069249439,2.107652263155721,-1.6244765529998368,-1.3462233747006445
