id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
59,toy,cluster,2.961010953,3.063379959,3.064087105,2.344173857,3.784000353,1,0.367302678,1,linear,1.232,3.547
60,toy,cluster,2.931914753,3.271401126,3.271906495,2.679175657,3.864637332,1,0.302413693,1,linear,1.272,3.571
61,toy,cluster,3.107346807,3.140424913,3.139964601,2.380942045,3.898987156,1,0.387256406,1,linear,1.256,3.532
62,toy,cluster,3.051166131,3.208925797,3.20863867,2.546886214,3.870391126,1,0.337628804,1,linear,1.273,3.631
63,toy,cluster,3.107239399,3.107522987,3.107501111,2.423936742,3.791065479,1,0.348757331,1,linear,1.278,3.654
64,toy,cluster,3.015220031,3.212087031,3.212136606,2.604304715,3.819968498,1,0.310118312,1,linear,1.28,3.738
65,toy,cluster,3.064958934,3.098110239,3.097967892,2.569699351,3.626236434,1,0.269524766,1,linear,1.237,3.557
66,toy,cluster,3.039105328,3.209408358,3.209351297,2.370262139,4.048440456,1,0.428106714,1,linear,1.246,3.567
67,toy,cluster,3.130392618,3.204962364,3.204711226,2.587398949,3.822023502,1,0.314955243,1,linear,1.257,3.586
68,toy,cluster,3.085682103,3.26425854,3.26421939,2.478926468,4.049512312,1,0.400659654,1,linear,1.263,3.6
69,toy,cluster,3.025314916,3.147244368,3.147287063,2.519338205,3.775235921,1,0.320382071,1,linear,1.264,3.642
70,toy,cluster,3.168685267,3.329856129,3.329830536,2.627140984,4.032520089,1,0.358515078,1,linear,1.304,3.734
