id,name,boot_mtd,att_true,att_est,att_est_debiased,lower,upper,covered,sd_boot,n_split,mu_model,time_on_matching,time_on_bootstrap
14,kang,naive,0,0.9266041787589074,1.565756840134097,-1.191576579699723,4.323090259967917,1,1.4068027652213368,1,linear,7.239999999997963,284.9330000000009
15,kang,naive,0,1.9654298813181015,2.4366960012891825,-0.07937328467728921,4.952765287255654,1,1.283708819370649,1,linear,7.614000000001397,294.79599999999846
16,kang,naive,0,1.970535627507303,2.3472115993819958,-0.774188332080203,5.4686115308441945,1,1.5925509854398974,1,linear,8.084999999999127,310.1800000000003
17,kang,naive,0,-2.470984041403227,-2.0233797372919065,-4.715136195684219,0.6683767211004064,1,1.3733451318328127,1,linear,7.617999999998574,298.39600000000064
18,kang,naive,0,2.8962381749905717,3.271590676788816,0.780371119467917,5.762810234109715,0,1.2710303863882138,1,linear,7.251000000000204,291.1650000000009
19,kang,naive,0,2.013792738806785,2.4615455798469195,-0.22114490199604964,5.144236061689888,1,1.3687196335933516,1,linear,7.287000000000262,282.22099999999773
20,kang,naive,0,-1.1997165407574073,-1.0934235109634711,-3.687678780001832,1.5008317580748898,1,1.3235996270603883,1,linear,7.473999999998341,295.08200000000215
21,kang,naive,0,0.748885264167086,1.4725996095291263,-1.9922800463422223,4.937479265400475,1,1.7677957427915045,1,linear,7.687999999998283,292.3899999999994
22,kang,naive,0,-0.4510497609747972,0.7249704779759141,-2.669410343710947,4.1193512996627755,1,1.7318269498402352,1,linear,8.623999999999796,312.9860000000008
23,kang,naive,0,-0.8138005881960737,-0.4544358632352264,-2.981597167356047,2.072725440885594,1,1.2893680123065412,1,linear,7.443999999999505,294.48199999999997
24,kang,naive,0,1.5384711985585966,1.9400034259615775,-1.0806389532125968,4.960645805135751,1,1.541144071007232,1,linear,7.518000000000029,291.4269999999997
25,kang,naive,0,3.123065223415125,3.3313698504865576,0.25459790585440034,6.4081417951187145,0,1.569781604404162,1,linear,7.778999999998632,307.65400000000227
26,kang,naive,0,-1.8386146008157311,-1.2173767060281928,-4.650008115747476,2.21525470369109,1,1.7513425559792262,1,linear,7.816999999999098,301.48099999999977
27,kang,naive,0,5.525225834624877,5.808591614303315,2.5604285141854954,9.056754714421134,0,1.6572260714886833,1,linear,7.401999999998225,286.3100000000013
28,kang,naive,0,1.2680017647841453,1.358347228360484,-1.7497782681406369,4.466472724861605,1,1.5857783145413882,1,linear,7.1120000000009895,274.6100000000006
29,kang,naive,0,1.170627750119479,2.196791570922884,-1.6593740387617402,6.052957180607508,1,1.9674314335125633,1,linear,7.416999999997643,282.28800000000047
30,kang,naive,0,-0.6620485286256326,-0.34484204216107106,-3.6105509561983102,2.9208668718761683,1,1.6661780173659384,1,linear,7.797999999998865,302.0730000000003
31,kang,naive,0,-0.034507849825985204,0.3983998390304566,-2.111978433997231,2.9087781120581444,1,1.280805241340657,1,linear,7.575000000000728,302.3999999999978
32,kang,naive,0,-3.2070913859880648,-2.744675728064391,-5.7584120621798025,0.269060606051021,1,1.5376205786303123,1,linear,7.445999999999913,287.0480000000025
33,kang,naive,0,-1.0883563755481305,-0.559502181448625,-2.4570719472589104,1.3380675843616607,1,0.9681478396991253,1,linear,7.078000000001339,286.7099999999991
34,kang,naive,0,0.013736124135277805,0.5748446503374339,-2.2457969486602742,3.395486249335142,1,1.4391028566314836,1,linear,7.52100000000064,297.48999999999796
35,kang,naive,0,-2.875957703509897,-1.5312912542550914,-4.562805130908047,1.500222622397864,1,1.546690753394365,1,linear,7.92699999999968,304.2560000000012
36,kang,naive,0,-1.686203916386063,-0.9112996920054879,-4.42680136205494,2.604201978043964,1,1.7936233010456388,1,linear,7.848999999998341,299.77600000000166
37,kang,naive,0,-0.6382761819900793,0.003175533156198741,-3.5924326553068275,3.5987837216192253,1,1.8344939737056258,1,linear,7.16899999999805,283.5159999999996
38,kang,naive,0,0.5834405617805487,1.1503525846363605,-1.6486102527747382,3.949315422047459,1,1.4280422639852544,1,linear,7.052999999999884,282.14400000000023
39,kang,naive,0,1.9169279469421099,2.8101762242105366,-0.5569478656745366,6.17730031409561,1,1.7179204540229966,1,linear,7.526999999998225,297.5509999999995
40,kang,naive,0,-0.87374501471092,-0.21007399330455048,-3.1705601891047026,2.7504122024956015,1,1.5104521407143634,1,linear,7.347000000001572,300.6519999999982
